media_id,poi_id,file_path,media_role,alt_text,label_class,dataset_split,width_px,height_px,capture_conditions,updated_at
pmd_4704917d,poi_ce24410a,media/poi/poi_ce24410a/0.jpg,landmark,Paragliding Launch in Madurai,paragliding_launch,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_adf39004,poi_ce24410a,media/poi/poi_ce24410a/1.jpg,landmark,Paragliding Launch in Madurai,paragliding_launch,eval,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_1fdf0d96,poi_127d23a8,media/poi/poi_127d23a8/0.jpg,landmark,Fishermen's Cove in Madurai,fishermen's_cove,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_07d96f35,poi_127d23a8,media/poi/poi_127d23a8/1.jpg,landmark,Fishermen's Cove in Madurai,fishermen's_cove,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_cdf90f3a,poi_710b6716,media/poi/poi_710b6716/0.jpg,landmark,Ridge Lookout in Madurai,ridge_lookout,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_59507732,poi_710b6716,media/poi/poi_710b6716/1.jpg,landmark,Ridge Lookout in Madurai,ridge_lookout,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_4e329287,poi_2b595469,media/poi/poi_2b595469/0.jpg,landmark,Maritime Museum in Ooty,maritime_museum,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_7a962038,poi_2b595469,media/poi/poi_2b595469/1.jpg,landmark,Maritime Museum in Ooty,maritime_museum,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_abefcf21,poi_101f364b,media/poi/poi_101f364b/0.jpg,landmark,Night Food Bazaar in Ooty,night_food_bazaar,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_18aac545,poi_101f364b,media/poi/poi_101f364b/1.jpg,landmark,Night Food Bazaar in Ooty,night_food_bazaar,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_3fdb1342,poi_aa78ea49,media/poi/poi_aa78ea49/0.jpg,landmark,North Beach in Ooty,north_beach,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_703f2ef2,poi_aa78ea49,media/poi/poi_aa78ea49/1.jpg,landmark,North Beach in Ooty,north_beach,eval,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_5bfb8278,poi_c102d66f,media/poi/poi_c102d66f/0.jpg,landmark,Lighthouse Beach in Ooty,lighthouse_beach,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_1d95952d,poi_c102d66f,media/poi/poi_c102d66f/1.jpg,landmark,Lighthouse Beach in Ooty,lighthouse_beach,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_b56428d1,poi_7dcd447d,media/poi/poi_7dcd447d/0.jpg,landmark,Yoga Shala in Ooty,yoga_shala,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_a305d799,poi_7dcd447d,media/poi/poi_7dcd447d/1.jpg,landmark,Yoga Shala in Ooty,yoga_shala,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_0ceedca6,poi_c00a070e,media/poi/poi_c00a070e/0.jpg,landmark,Ridge Lookout in Ooty,ridge_lookout,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_4675883b,poi_c00a070e,media/poi/poi_c00a070e/1.jpg,landmark,Ridge Lookout in Ooty,ridge_lookout,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_56e58bf0,poi_003678b5,media/poi/poi_003678b5/0.jpg,landmark,Spice Market Walk in Ooty,spice_market_walk,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_4d67bd12,poi_003678b5,media/poi/poi_003678b5/1.jpg,landmark,Spice Market Walk in Ooty,spice_market_walk,eval,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_a1cb11f5,poi_28dc076c,media/poi/poi_28dc076c/0.jpg,landmark,Coffee Roastery Tour in Ooty,coffee_roastery_tour,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_dfc03cad,poi_28dc076c,media/poi/poi_28dc076c/1.jpg,landmark,Coffee Roastery Tour in Ooty,coffee_roastery_tour,eval,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_55e1d95e,poi_a94aa23b,media/poi/poi_a94aa23b/0.jpg,landmark,Quiet Bay in Ooty,quiet_bay,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_87fa912d,poi_a94aa23b,media/poi/poi_a94aa23b/1.jpg,landmark,Quiet Bay in Ooty,quiet_bay,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_3934fe76,poi_0ca3ad9b,media/poi/poi_0ca3ad9b/0.jpg,landmark,"Jazz Cellar, Ooty in Ooty","jazz_cellar,_ooty",train,1280,960,,2026-08-18T10:00:00+05:30
pmd_60bf37f7,poi_0ca3ad9b,media/poi/poi_0ca3ad9b/1.jpg,landmark,"Jazz Cellar, Ooty in Ooty","jazz_cellar,_ooty",train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_8ef33fb1,poi_4518419b,media/poi/poi_4518419b/0.jpg,landmark,Quiet Bay in Ooty,quiet_bay,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_9aab8ed5,poi_4518419b,media/poi/poi_4518419b/1.jpg,landmark,Quiet Bay in Ooty,quiet_bay,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_5eaa58b1,poi_0e534643,media/poi/poi_0e534643/0.jpg,landmark,Ridge Lookout in Ooty,ridge_lookout,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_e3d21ec3,poi_0e534643,media/poi/poi_0e534643/1.jpg,landmark,Ridge Lookout in Ooty,ridge_lookout,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_aa5147ff,poi_3413f625,media/poi/poi_3413f625/0.jpg,landmark,Ridge Lookout in Ooty,ridge_lookout,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_f3f0e17b,poi_3413f625,media/poi/poi_3413f625/1.jpg,landmark,Ridge Lookout in Ooty,ridge_lookout,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_49ee3a50,poi_1b25272a,media/poi/poi_1b25272a/0.jpg,landmark,Cycling Loop in Ooty,cycling_loop,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_3c93a9eb,poi_1b25272a,media/poi/poi_1b25272a/1.jpg,landmark,Cycling Loop in Ooty,cycling_loop,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_226e4b37,poi_856c354e,media/poi/poi_856c354e/0.jpg,landmark,North Beach in Ooty,north_beach,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_63fb521a,poi_856c354e,media/poi/poi_856c354e/1.jpg,landmark,North Beach in Ooty,north_beach,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_ccb897d4,poi_fac2a28d,media/poi/poi_fac2a28d/0.jpg,landmark,Cliff Walk in Pondicherry,cliff_walk,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_2667b22e,poi_fac2a28d,media/poi/poi_fac2a28d/1.jpg,landmark,Cliff Walk in Pondicherry,cliff_walk,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_5d717871,poi_4020e2ba,media/poi/poi_4020e2ba/0.jpg,landmark,Yoga Shala in Pondicherry,yoga_shala,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_d4aacdcb,poi_4020e2ba,media/poi/poi_4020e2ba/1.jpg,landmark,Yoga Shala in Pondicherry,yoga_shala,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_edb79117,poi_9380220d,media/poi/poi_9380220d/0.jpg,landmark,Riverside Lounge in Pondicherry,riverside_lounge,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_c9083dde,poi_9380220d,media/poi/poi_9380220d/1.jpg,landmark,Riverside Lounge in Pondicherry,riverside_lounge,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_60a5899d,poi_a3563f3f,media/poi/poi_a3563f3f/0.jpg,landmark,Ridge Lookout in Pondicherry,ridge_lookout,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_c4d72c55,poi_a3563f3f,media/poi/poi_a3563f3f/1.jpg,landmark,Ridge Lookout in Pondicherry,ridge_lookout,eval,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_84d32588,poi_93c2898a,media/poi/poi_93c2898a/0.jpg,landmark,Night Food Bazaar in Pondicherry,night_food_bazaar,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_f77a851d,poi_93c2898a,media/poi/poi_93c2898a/1.jpg,landmark,Night Food Bazaar in Pondicherry,night_food_bazaar,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_21851413,poi_9ffc7df5,media/poi/poi_9ffc7df5/0.jpg,landmark,Hot Springs in Pondicherry,hot_springs,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_f0a54011,poi_9ffc7df5,media/poi/poi_9ffc7df5/1.jpg,landmark,Hot Springs in Pondicherry,hot_springs,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_e592f5eb,poi_bb9e4ca5,media/poi/poi_bb9e4ca5/0.jpg,landmark,Cooking Class at Old Town in Pondicherry,cooking_class_at_old_town,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_8555e2b7,poi_bb9e4ca5,media/poi/poi_bb9e4ca5/1.jpg,landmark,Cooking Class at Old Town in Pondicherry,cooking_class_at_old_town,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_3e006fcf,poi_7a6df998,media/poi/poi_7a6df998/0.jpg,landmark,Pondicherry Lake in Pondicherry,pondicherry_lake,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_2ef63ed6,poi_7a6df998,media/poi/poi_7a6df998/1.jpg,landmark,Pondicherry Lake in Pondicherry,pondicherry_lake,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_5e526c6b,poi_140f82f9,media/poi/poi_140f82f9/0.jpg,landmark,Ayurveda Centre in Pondicherry,ayurveda_centre,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_8615c1f3,poi_140f82f9,media/poi/poi_140f82f9/1.jpg,landmark,Ayurveda Centre in Pondicherry,ayurveda_centre,eval,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_25daca36,poi_9f8da737,media/poi/poi_9f8da737/0.jpg,landmark,Hot Springs in Pondicherry,hot_springs,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_a0acb87d,poi_9f8da737,media/poi/poi_9f8da737/1.jpg,landmark,Hot Springs in Pondicherry,hot_springs,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_7245d463,poi_5f6dfb06,media/poi/poi_5f6dfb06/0.jpg,landmark,Blue Pottery Workshop in Pondicherry,blue_pottery_workshop,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_8745d279,poi_5f6dfb06,media/poi/poi_5f6dfb06/1.jpg,landmark,Blue Pottery Workshop in Pondicherry,blue_pottery_workshop,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_62f4786b,poi_2ddbef11,media/poi/poi_2ddbef11/0.jpg,landmark,Tea Estate Trail in Pondicherry,tea_estate_trail,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_396be47e,poi_2ddbef11,media/poi/poi_2ddbef11/1.jpg,landmark,Tea Estate Trail in Pondicherry,tea_estate_trail,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_2ea33779,poi_4490728b,media/poi/poi_4490728b/0.jpg,landmark,Night Food Bazaar in Pondicherry,night_food_bazaar,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_6c745e82,poi_4490728b,media/poi/poi_4490728b/1.jpg,landmark,Night Food Bazaar in Pondicherry,night_food_bazaar,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_cc8a4f89,poi_64a35db3,media/poi/poi_64a35db3/0.jpg,landmark,North Beach in Pondicherry,north_beach,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_e2b9640d,poi_64a35db3,media/poi/poi_64a35db3/1.jpg,landmark,North Beach in Pondicherry,north_beach,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_e7da93f3,poi_d68e7f7a,media/poi/poi_d68e7f7a/0.jpg,landmark,Quiet Bay in Pondicherry,quiet_bay,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_8c6f9cc1,poi_d68e7f7a,media/poi/poi_d68e7f7a/1.jpg,landmark,Quiet Bay in Pondicherry,quiet_bay,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_53280c0a,poi_d1bcb16e,media/poi/poi_d1bcb16e/0.jpg,landmark,Riverside Ghats in Thanjavur,riverside_ghats,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_557b16b6,poi_d1bcb16e,media/poi/poi_d1bcb16e/1.jpg,landmark,Riverside Ghats in Thanjavur,riverside_ghats,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_2528b876,poi_ec6f466f,media/poi/poi_ec6f466f/0.jpg,landmark,Riverside Lounge in Thanjavur,riverside_lounge,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_4c2e2a16,poi_ec6f466f,media/poi/poi_ec6f466f/1.jpg,landmark,Riverside Lounge in Thanjavur,riverside_lounge,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_13dd2d2f,poi_1095ead0,media/poi/poi_1095ead0/0.jpg,landmark,Thanjavur Viewpoint in Thanjavur,thanjavur_viewpoint,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_186860c1,poi_1095ead0,media/poi/poi_1095ead0/1.jpg,landmark,Thanjavur Viewpoint in Thanjavur,thanjavur_viewpoint,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_b21a8a42,poi_882527c5,media/poi/poi_882527c5/0.jpg,landmark,Antique Lane in Thanjavur,antique_lane,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_9cd6db9e,poi_882527c5,media/poi/poi_882527c5/1.jpg,landmark,Antique Lane in Thanjavur,antique_lane,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_0f3a8f32,poi_b6b1ef8b,media/poi/poi_b6b1ef8b/0.jpg,landmark,Antique Lane in Thanjavur,antique_lane,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_e63ca04a,poi_b6b1ef8b,media/poi/poi_b6b1ef8b/1.jpg,landmark,Antique Lane in Thanjavur,antique_lane,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_080c5028,poi_e435c16e,media/poi/poi_e435c16e/0.jpg,landmark,Hot Springs in Thanjavur,hot_springs,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_a0ed02b7,poi_e435c16e,media/poi/poi_e435c16e/1.jpg,landmark,Hot Springs in Thanjavur,hot_springs,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_f90232f0,poi_dde08770,media/poi/poi_dde08770/0.jpg,landmark,Riverside Lounge in Thanjavur,riverside_lounge,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_f16f1f70,poi_dde08770,media/poi/poi_dde08770/1.jpg,landmark,Riverside Lounge in Thanjavur,riverside_lounge,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_15899a8d,poi_fca6aef8,media/poi/poi_fca6aef8/0.jpg,landmark,Puppet Museum in Thanjavur,puppet_museum,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_062e78af,poi_fca6aef8,media/poi/poi_fca6aef8/1.jpg,landmark,Puppet Museum in Thanjavur,puppet_museum,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_d84933a1,poi_d87edd8a,media/poi/poi_d87edd8a/0.jpg,landmark,Riverside Lounge in Thanjavur,riverside_lounge,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_1323d557,poi_d87edd8a,media/poi/poi_d87edd8a/1.jpg,landmark,Riverside Lounge in Thanjavur,riverside_lounge,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_03eead4a,poi_6e8951e7,media/poi/poi_6e8951e7/0.jpg,landmark,Textile Museum in Thanjavur,textile_museum,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_d1ab3898,poi_6e8951e7,media/poi/poi_6e8951e7/1.jpg,landmark,Textile Museum in Thanjavur,textile_museum,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_b0a3caa2,poi_0fa49039,media/poi/poi_0fa49039/0.jpg,landmark,Hot Springs in Thanjavur,hot_springs,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_14a2c77f,poi_0fa49039,media/poi/poi_0fa49039/1.jpg,landmark,Hot Springs in Thanjavur,hot_springs,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_7ab10061,poi_f5f4cb80,media/poi/poi_f5f4cb80/0.jpg,landmark,Hilltop Shrine in Thanjavur,hilltop_shrine,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_4cea34e3,poi_f5f4cb80,media/poi/poi_f5f4cb80/1.jpg,landmark,Hilltop Shrine in Thanjavur,hilltop_shrine,eval,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_cc469811,poi_90420dc8,media/poi/poi_90420dc8/0.jpg,landmark,Hot Springs in Thanjavur,hot_springs,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_72e20691,poi_90420dc8,media/poi/poi_90420dc8/1.jpg,landmark,Hot Springs in Thanjavur,hot_springs,eval,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_259c9679,poi_fc2fe936,media/poi/poi_fc2fe936/0.jpg,landmark,Hilltop Shrine in Thanjavur,hilltop_shrine,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_4cdde19b,poi_fc2fe936,media/poi/poi_fc2fe936/1.jpg,landmark,Hilltop Shrine in Thanjavur,hilltop_shrine,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_627587a0,poi_8ea44859,media/poi/poi_8ea44859/0.jpg,landmark,Hot Springs in Thanjavur,hot_springs,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_1ca3d8f3,poi_8ea44859,media/poi/poi_8ea44859/1.jpg,landmark,Hot Springs in Thanjavur,hot_springs,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_1b2c6962,poi_5bfdc682,media/poi/poi_5bfdc682/0.jpg,landmark,Kochi Lake in Kochi,kochi_lake,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_ff679a8b,poi_5bfdc682,media/poi/poi_5bfdc682/1.jpg,landmark,Kochi Lake in Kochi,kochi_lake,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_71f848f8,poi_77bff953,media/poi/poi_77bff953/0.jpg,landmark,Night Food Bazaar in Kochi,night_food_bazaar,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_c0ac39e7,poi_77bff953,media/poi/poi_77bff953/1.jpg,landmark,Night Food Bazaar in Kochi,night_food_bazaar,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_06f0e252,poi_ee4e06ed,media/poi/poi_ee4e06ed/0.jpg,landmark,Kochi Street Food Lane in Kochi,kochi_street_food_lane,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_9543382f,poi_ee4e06ed,media/poi/poi_ee4e06ed/1.jpg,landmark,Kochi Street Food Lane in Kochi,kochi_street_food_lane,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_29d5f809,poi_9f3533a8,media/poi/poi_9f3533a8/0.jpg,landmark,Puppet Museum in Kochi,puppet_museum,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_36a4940c,poi_9f3533a8,media/poi/poi_9f3533a8/1.jpg,landmark,Puppet Museum in Kochi,puppet_museum,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_78d8acb0,poi_f2cb7eae,media/poi/poi_f2cb7eae/0.jpg,landmark,Puppet Museum in Kochi,puppet_museum,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_a451e908,poi_f2cb7eae,media/poi/poi_f2cb7eae/1.jpg,landmark,Puppet Museum in Kochi,puppet_museum,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_38b48baf,poi_9daf754e,media/poi/poi_9daf754e/0.jpg,landmark,Night Food Bazaar in Kochi,night_food_bazaar,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_1716f9be,poi_9daf754e,media/poi/poi_9daf754e/1.jpg,landmark,Night Food Bazaar in Kochi,night_food_bazaar,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_b4bbee3e,poi_45d26bf8,media/poi/poi_45d26bf8/0.jpg,landmark,Tea Estate Trail in Kochi,tea_estate_trail,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_d52e5f6e,poi_45d26bf8,media/poi/poi_45d26bf8/1.jpg,landmark,Tea Estate Trail in Kochi,tea_estate_trail,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_9f198d13,poi_fc3e3e6b,media/poi/poi_fc3e3e6b/0.jpg,landmark,Quiet Bay in Kochi,quiet_bay,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_e0a51e73,poi_fc3e3e6b,media/poi/poi_fc3e3e6b/1.jpg,landmark,Quiet Bay in Kochi,quiet_bay,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_bdfeffcd,poi_4df9bc6d,media/poi/poi_4df9bc6d/0.jpg,landmark,Cooking Class at Old Town in Kochi,cooking_class_at_old_town,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_a43f8ff8,poi_4df9bc6d,media/poi/poi_4df9bc6d/1.jpg,landmark,Cooking Class at Old Town in Kochi,cooking_class_at_old_town,eval,1280,960,,2026-08-18T10:00:00+05:30
pmd_2af44638,poi_5d8f9902,media/poi/poi_5d8f9902/0.jpg,landmark,Fishermen's Cove in Kochi,fishermen's_cove,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_dc4090c1,poi_5d8f9902,media/poi/poi_5d8f9902/1.jpg,landmark,Fishermen's Cove in Kochi,fishermen's_cove,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_6352cde2,poi_9f8cf411,media/poi/poi_9f8cf411/0.jpg,landmark,Blue Pottery Workshop in Kochi,blue_pottery_workshop,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_bd3ae3e5,poi_9f8cf411,media/poi/poi_9f8cf411/1.jpg,landmark,Blue Pottery Workshop in Kochi,blue_pottery_workshop,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_4713b0db,poi_f180e07b,media/poi/poi_f180e07b/0.jpg,landmark,Tea Estate Trail in Kochi,tea_estate_trail,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_c2bd1891,poi_f180e07b,media/poi/poi_f180e07b/1.jpg,landmark,Tea Estate Trail in Kochi,tea_estate_trail,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_30c90673,poi_49b7b32e,media/poi/poi_49b7b32e/0.jpg,landmark,Kayaking at Kochi in Kochi,kayaking_at_kochi,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_2269ac93,poi_49b7b32e,media/poi/poi_49b7b32e/1.jpg,landmark,Kayaking at Kochi in Kochi,kayaking_at_kochi,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_0790e7bd,poi_ac50e745,media/poi/poi_ac50e745/0.jpg,landmark,Blue Pottery Workshop in Kochi,blue_pottery_workshop,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_fb677fff,poi_ac50e745,media/poi/poi_ac50e745/1.jpg,landmark,Blue Pottery Workshop in Kochi,blue_pottery_workshop,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_73cb855f,poi_73ee7f50,media/poi/poi_73ee7f50/0.jpg,landmark,"St Mary's Church, Kochi in Kochi","st_mary's_church,_kochi",train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_b03afa07,poi_73ee7f50,media/poi/poi_73ee7f50/1.jpg,landmark,"St Mary's Church, Kochi in Kochi","st_mary's_church,_kochi",train,1280,960,,2026-08-18T10:00:00+05:30
pmd_b92686f2,poi_f0480ca4,media/poi/poi_f0480ca4/0.jpg,landmark,Tea Estate Trail in Alleppey,tea_estate_trail,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_074b85c7,poi_f0480ca4,media/poi/poi_f0480ca4/1.jpg,landmark,Tea Estate Trail in Alleppey,tea_estate_trail,train,1280,960,daylight,2026-08-18T10:00:00+05:30
pmd_23d957eb,poi_e0c06ade,media/poi/poi_e0c06ade/0.jpg,landmark,Alleppey Lake in Alleppey,alleppey_lake,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_43f2bf44,poi_e0c06ade,media/poi/poi_e0c06ade/1.jpg,landmark,Alleppey Lake in Alleppey,alleppey_lake,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_66b1a555,poi_fb2bcabe,media/poi/poi_fb2bcabe/0.jpg,landmark,Sunset Point in Alleppey,sunset_point,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_e7085a5c,poi_fb2bcabe,media/poi/poi_fb2bcabe/1.jpg,landmark,Sunset Point in Alleppey,sunset_point,eval,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_b1bc0939,poi_d668af53,media/poi/poi_d668af53/0.jpg,landmark,Cycling Loop in Alleppey,cycling_loop,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_05f7aa3a,poi_d668af53,media/poi/poi_d668af53/1.jpg,landmark,Cycling Loop in Alleppey,cycling_loop,eval,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_e4ed858e,poi_7266e8b1,media/poi/poi_7266e8b1/0.jpg,landmark,Watchtower Terrace in Alleppey,watchtower_terrace,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_07b309fa,poi_7266e8b1,media/poi/poi_7266e8b1/1.jpg,landmark,Watchtower Terrace in Alleppey,watchtower_terrace,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_5d113386,poi_5b490311,media/poi/poi_5b490311/0.jpg,landmark,Alleppey Bazaar in Alleppey,alleppey_bazaar,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_6b3bd4f9,poi_5b490311,media/poi/poi_5b490311/1.jpg,landmark,Alleppey Bazaar in Alleppey,alleppey_bazaar,train,1280,960,,2026-08-18T10:00:00+05:30
pmd_fcb2a535,poi_c860207e,media/poi/poi_c860207e/0.jpg,landmark,Alleppey Viewpoint in Alleppey,alleppey_viewpoint,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_99a82803,poi_c860207e,media/poi/poi_c860207e/1.jpg,landmark,Alleppey Viewpoint in Alleppey,alleppey_viewpoint,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_1686c426,poi_48807df0,media/poi/poi_48807df0/0.jpg,landmark,Alleppey Stepwell in Alleppey,alleppey_stepwell,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_b35be981,poi_48807df0,media/poi/poi_48807df0/1.jpg,landmark,Alleppey Stepwell in Alleppey,alleppey_stepwell,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_0eca103d,poi_a666cab4,media/poi/poi_a666cab4/0.jpg,landmark,Alleppey Bazaar in Alleppey,alleppey_bazaar,train,1280,960,crowded,2026-08-18T10:00:00+05:30
pmd_9355862f,poi_a666cab4,media/poi/poi_a666cab4/1.jpg,landmark,Alleppey Bazaar in Alleppey,alleppey_bazaar,train,1280,960,dusk,2026-08-18T10:00:00+05:30
pmd_77757053,poi_a34a401d,media/poi/poi_a34a401d/0.jpg,landmark,Sunset Point in Alleppey,sunset_point,train,1280,960,indoor,2026-08-18T10:00:00+05:30
pmd_b584335c,poi_a34a401d,media/poi/poi_a34a401d/1.jpg,landmark,Sunset Point in Alleppey,sunset_point,train,1280,960,,2026-08-18T10:00:00+05:30
